target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	472	37.1267
F27C8.1	1940	1530.91	24	1.69913
F07C3.7	1728	1318.91	155	12.7374
F52H2.2	1739	1329.91	101	8.23122
T13A10.10a	1734	1324.91	115	9.40756
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	30	2.27234
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	33.4792	2.67614
T11F9.4b.1	1684	1274.91	46.5208	3.95488
T11F9.4b.2	1784	1374.91	1.18369e-06	9.33098e-08
F54D12.3	1503	1093.91	4	0.396318
F28F9.4	1452	1042.91	2	0.207849
Y53H1C.1a	2022	1612.91	133.063	8.94156
Y53H1C.1b	1958	1548.91	7.78957e-07	5.4507e-08
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	33	19.6437
T22H6.7	646	277.613	81	31.6234
M79.1a	4081	3671.91	166.525	4.91532
M79.1b	4012	3602.91	0.0143556	0.000431851
M79.1c	3997	3587.91	2.46073	0.074334
C24F3.5a	4715	4305.91	117	2.945
C24F3.5b	4726	4316.91	0	0
F12B6.1a	6670	6260.91	56.4045	0.97643
F12B6.1b	6559	6149.91	102.595	1.80811
Y39D8C.1	5545	5135.91	329	6.94293
Y53C10A.9	4724	4314.91	79	1.98436
AC3.3	1403	993.907	5.31127	0.579185
F19G12.7	1719	1309.91	1	0.0827416
F31A3.1	729	340.557	1	0.318255
Y5H2A.3	1020	610.907	1	0.177415
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	0	0
C03A7.8	1317	907.907	2.6869	0.320756
C03A7.14	1525	1115.91	6.3131	0.613167
R09F10.2	1137	727.907	2.53597	0.3776
F35A5.3	1271	861.907	12	1.50899
T01D1.6	1273	863.907	3	0.376373
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	40	2.04893
Y44E3A.2	1995	1585.91	5	0.341709
Y48B6A.8	2168	1758.91	13	0.80106
Y48B6A.7	1930	1520.91	0	0
C42D8.5a	3282	2872.91	52.3477	1.97488
C42D8.5b	1560	1150.91	33.6523	3.16912
ZK455.1	3072	2662.91	2520	102.567
F54H12.1a	2709	2299.91	208.867	9.84293
F54H12.1b	2365	1955.91	582.801	32.2951
F54H12.1c.1	2500	2090.91	466.559	24.1844
F54H12.1c.2	2562	2152.91	4.77296	0.240285
K11G12.2	1888	1478.91	22	1.6123
K11G12.7	1660	1250.91	3	0.259933
K03F8.2	1800	1390.91	2	0.155846
ZK973.5	1666	1256.91	0	0
T09A5.3	1692	1282.91	4	0.337932
ZC504.2	1758	1348.91	36	2.89258
C40C9.2	1909	1499.91	8	0.578083
R02E12.8	1680	1270.91	0	0
D2092.3	1445	1035.91	25	2.61567
R01E6.4	1926	1516.91	24	1.71481
T05C12.2	1595	1185.91	1	0.0913932
F25G6.4	1506	1096.91	29	2.86545
F25G6.3a	1797	1387.91	17	1.32756
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	1	0.114099
F53E10.2b	1616	1206.91	0	0
F28F8.1	1617	1207.91	64	5.74263
C31H5.3a	1858	1448.91	3.35051e-06	2.50631e-07
C31H5.3b	1841	1431.91	7	0.529843
R06A4.10a	1702	1292.91	0.000908476	7.61571e-05
R06A4.10b	1693	1283.91	4.99909	0.422009
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	1	0.108286
F48E3.7	1435	1025.91	17	1.796
F59B1.9	1718	1308.91	0	0
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	717.039	81.2152
T04C12.6.3	1346	936.907	8639.66	999.458
T04C12.6.4	1277	867.907	0	0
T04C12.5.1	1321	911.907	7745.12	920.539
T04C12.5.2	1335	925.907	837.734	98.0626
T04C12.4.1	1480	1070.91	17814.9	1803.01
T04C12.4.2	1564	1154.91	4074.51	382.378
T04C12.4.3	1559	1149.91	1.24389	0.117243
M03F4.2a	1672	1262.91	28396.6	2437.02
M03F4.2b.1	1599	1189.91	66.4107	6.04908
M03F4.2b.2	1603	1193.91	49.5256	4.49598
M03F4.2b.3	1606	1196.91	23879.8	2162.39
M03F4.2b.4	1596	1186.91	0.0591995	0.00540587
M03F4.2b.5	1541	1131.91	16665.3	1595.76
M03F4.2b.6	1576	1166.91	173.139	16.0813
M03F4.2c	1633	1223.91	0	0
T25C8.2.1	1343	933.907	436.008	50.6006
T25C8.2.2	1344	934.907	3607.95	418.269
F17C8.1	4068	3658.91	135	3.99896
C10F3.3	3343	2933.91	11	0.40636
C44F1.5	4064	3654.91	121	3.58817
T01C2.1	3269	2859.91	58	2.19806
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	82.8042	4.24151
F39C12.2c	2428	2018.91	0	0
F39C12.2d	2049	1639.91	5.61411	0.371044
F39C12.2e	2611	2201.91	7.58167	0.37319
F57F5.4a.1	1990	1580.91	16.2928	1.117
