target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	417	29.2375
F27C8.1	1940	1530.91	22	1.38835
F07C3.7	1728	1318.91	73	5.34729
F52H2.2	1739	1329.91	97	7.04653
T13A10.10a	1734	1324.91	46.0116	3.35511
T13A10.10b	1598	1188.91	4.98837	0.405355
C55C2.5a	1840	1430.91	118	7.96701
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	0	0
T11F9.4b.1	1684	1274.91	78.2509	5.92974
T11F9.4b.2	1784	1374.91	13.7491	0.966106
F54D12.3	1503	1093.91	2	0.176634
F28F9.4	1452	1042.91	1	0.0926359
Y53H1C.1a	2022	1612.91	151.174	9.0551
Y53H1C.1b	1958	1548.91	29.0269	1.81051
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	19	10.0815
T22H6.7	646	277.613	52	18.0962
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	148.66	3.98625
M79.1c	3997	3587.91	2.34032	0.0630172
C24F3.5a	4715	4305.91	191	4.28542
C24F3.5b	4726	4316.91	2.1946e-08	4.91143e-10
F12B6.1a	6670	6260.91	7.82074e-08	1.2068e-09
F12B6.1b	6559	6149.91	235	3.69168
Y39D8C.1	5545	5135.91	336	6.32043
Y53C10A.9	4724	4314.91	131	2.93308
AC3.3	1403	993.907	1437.41	139.72
F19G12.7	1719	1309.91	4	0.295015
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	21.7139	3.43389
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	209.465	26.4562
C03A7.8	1317	907.907	654.525	69.6482
C03A7.14	1525	1115.91	2162.96	187.26
R09F10.2	1137	727.907	62.4711	8.29141
F35A5.3	1271	861.907	1710	191.673
T01D1.6	1273	863.907	704	78.7282
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	52	2.37428
Y44E3A.2	1995	1585.91	1	0.0609182
Y48B6A.8	2168	1758.91	14	0.768971
Y48B6A.7	1930	1520.91	5	0.317608
C42D8.5a	3282	2872.91	73.603	2.47513
C42D8.5b	1560	1150.91	33.397	2.80345
ZK455.1	3072	2662.91	1447	52.4973
F54H12.1a	2709	2299.91	361.426	15.1822
F54H12.1b	2365	1955.91	641.597	31.6912
F54H12.1c.1	2500	2090.91	446.94	20.6509
F54H12.1c.2	2562	2152.91	74.0358	3.32232
K11G12.2	1888	1478.91	39	2.5477
K11G12.7	1660	1250.91	11	0.849557
K03F8.2	1800	1390.91	0	0
ZK973.5	1666	1256.91	2	0.153727
T09A5.3	1692	1282.91	13	0.978978
ZC504.2	1758	1348.91	16	1.14594
C40C9.2	1909	1499.91	23	1.48145
R02E12.8	1680	1270.91	2	0.152034
D2092.3	1445	1035.91	24	2.23828
R01E6.4	1926	1516.91	29	1.84699
T05C12.2	1595	1185.91	6	0.488793
F25G6.4	1506	1096.91	69	6.07721
F25G6.3a	1797	1387.91	23	1.601
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	2	0.203411
F53E10.2b	1616	1206.91	0	0
F28F8.1	1617	1207.91	32	2.55942
C31H5.3a	1858	1448.91	1.11603e-06	7.44151e-08
C31H5.3b	1841	1431.91	2	0.13494
R06A4.10a	1702	1292.91	0.000596892	4.46019e-05
R06A4.10b	1693	1283.91	2.9994	0.225697
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	2	0.193046
F48E3.7	1435	1025.91	41	3.86101
F59B1.9	1718	1308.91	1	0.0738101
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	971.136	98.0472
T04C12.6.3	1346	936.907	10833.9	1117.16
T04C12.6.4	1277	867.907	35.9692	4.00389
T04C12.5.1	1321	911.907	5795.85	614.033
T04C12.5.2	1335	925.907	905.12	94.4417
T04C12.4.1	1480	1070.91	17385.7	1568.43
T04C12.4.2	1564	1154.91	4699.19	393.098
T04C12.4.3	1559	1149.91	0.0751609	0.00631472
M03F4.2a	1672	1262.91	38134.2	2917.21
M03F4.2b.1	1599	1189.91	69.9622	5.68035
M03F4.2b.2	1603	1193.91	49.1583	3.97787
M03F4.2b.3	1606	1196.91	35240.7	2844.52
M03F4.2b.4	1596	1186.91	76.9293	6.26181
M03F4.2b.5	1541	1131.91	17046.7	1454.97
M03F4.2b.6	1576	1166.91	79.4962	6.58165
M03F4.2c	1633	1223.91	0	0
T25C8.2.1	1343	933.907	382.765	39.5961
T25C8.2.2	1344	934.907	2767.15	285.95
F17C8.1	4068	3658.91	296	7.81565
C10F3.3	3343	2933.91	9	0.296361
C44F1.5	4064	3654.91	109	2.88121
T01C2.1	3269	2859.91	71	2.39845
F39C12.2a	2213	1803.91	4.21679	0.225836
F39C12.2b	2525	2115.91	65.7832	3.00361
F39C12.2c	2428	2018.91	0	0
F39C12.2d	2049	1639.91	0	0
F39C12.2e	2611	2201.91	0	0
F57F5.4a.1	1990	1580.91	52.2475	3.19289
F57F5.4a.2	2032	1622.91	0	0
F57F5.4b	1052	642.907	90.7525	13.6375
C04A11.4	3227	2817.91	144	4.93697
ZK154.7	2342	1932.91	74	3.69867
H15N14.1c	3023	2613.91	163.761	6.05262
H15N14.1d	2851	2441.91	425.458	16.8326
H15N14.1e	2794	2384.91	5.0097e-05	2.02939e-06
H15N14.1f	3119	2709.91	29.9854	1.069
H15N14.1g	370	133.819	0	0
T20H4.4	1697	1287.91	386	28.9553
Y50D7A.7	1886	1476.91	859	56.1907
C02B4.1	4802	4392.91	10	0.219924
F08C6.1a.1	3788	3378.91	174.954	5.00233
F08C6.1a.2	3910	3500.91	114.764	3.16702
F08C6.1b	1163	753.907	139.25	17.8444
F08C6.1c.1	3027	2617.91	0.0170472	0.000629106
F08C6.1c.2	3149	2739.91	0.0145794	0.000514078
D2030.10a	3221	2811.91	85.7447	2.94599
D2030.10b	3222	2812.91	85.2553	2.92813
T14B1.2	1220	810.907	2	0.238278
C02H7.3a	4574	4164.91	50.4843	1.17105
C02H7.3b	4428	4018.91	11.5157	0.276826
F32A7.6	1780	1370.91	399	28.1183
Y87G2A.4	946	537.93	21	3.77153
B0334.8	3766	3356.91	822	23.6569
F32A6.4a	2137	1727.91	152	8.49861
F32A6.4b	2166	1756.91	2.30772e-07	1.26899e-08
F32A6.4c	375	135.688	0	0
Y62E10A.5a	598	245.533	69.2332	27.2414
Y62E10A.5b.1	579	233.734	0	0
Y62E10A.5b.2	574	230.713	1.76676	0.739829
F09E5.13	1231	821.907	724	85.1022
C25A1.11a	1605	1195.91	81	6.54353
C25A1.11b	1599	1189.91	0	0
C41G7.5a	1841	1431.91	0	0
C41G7.5b	1803	1393.91	4	0.277237
F58E10.4	1059	649.907	404	60.0558
K07C11.2.1	1343	933.907	716.778	74.1491
K07C11.2.2	1421	1011.91	376.222	35.9193
B0207.4	1121	711.907	303	41.1191
C25A11.4a	4737	4327.91	1.54579	0.0345062
C25A11.4b	2842	2432.91	324.983	12.9051
C25A11.4c	3829	3419.91	192.222	5.43016
C25A11.4d	4614	4204.91	732.249	16.8239
C25A11.4e	3084	2674.91	0	0
D1022.7a.1	4264	3854.91	78.5813	1.96938
D1022.7a.2	4305	3895.91	14.2303	0.352883
D1022.7b.1	4279	3869.91	1092.64	27.2774
D1022.7b.2	4317	3907.91	498.546	12.325
D1022.7c.1	1953	1543.91	0	0
D1022.7c.2	1991	1581.91	0	0
C12D8.10a	2119	1709.91	843.583	47.6628
C12D8.10b	2134	1724.91	43.4174	2.43177
C12D8.10c	1996	1586.91	0	0
F28H6.1a	2002	1592.91	39.2035	2.37771
F28H6.1b	2381	1971.91	18.7965	0.920908
F48F7.1a	4587	4177.91	207.172	4.79067
F48F7.1b	4968	4558.91	59.8282	1.26786
T07D3.7a	3247	2837.91	31.1858	1.06165
T07D3.7b	3156	2746.91	461.814	16.2423
F54D8.3a.1	1608	1198.91	0	0
F54D8.3a.2	1703	1293.91	1099.81	82.1185
F54D8.3b.1	1607	1197.91	0	0
F54D8.3b.2	1702	1292.91	20.1094	1.50264
F54D8.3b.3	1666	1256.91	47.319	3.63712
F54D8.3b.4	1387	977.907	105.757	10.4481
K04F1.15	1641	1231.91	1	0.0784236
F36H1.6	2866	2456.91	580	22.8068
T05H4.13a.1	1583	1173.91	116.063	9.5518
T05H4.13a.2	1596	1186.91	28.9978	2.36034
T05H4.13b.1	1910	1500.91	878.525	56.549
T05H4.13b.2	1923	1513.91	294.218	18.7756
T05H4.13c.1	1669	1259.91	55.8113	4.27965
T05H4.13c.2	1682	1272.91	15.3847	1.16766
T08B1.3	1379	969.907	2	0.199216
F56D12.1a.1	1840	1430.91	20.1106	1.35781
