target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	347	24.7798
F27C8.1	1940	1530.91	57	3.66365
F07C3.7	1728	1318.91	155	11.5639
F52H2.2	1739	1329.91	82	6.06709
T13A10.10a	1734	1324.91	109.744	8.15045
T13A10.10b	1598	1188.91	5.25641	0.43504
C55C2.5a	1840	1430.91	45	3.09449
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	0	0
T11F9.4b.1	1684	1274.91	93.0037	7.1781
T11F9.4b.2	1784	1374.91	54.9963	3.93593
F54D12.3	1503	1093.91	5	0.449757
F28F9.4	1452	1042.91	2	0.1887
Y53H1C.1a	2022	1612.91	135.047	8.23881
Y53H1C.1b	1958	1548.91	3.08416e-08	1.95929e-09
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	55	29.7233
T22H6.7	646	277.613	90	31.9
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	138	3.76889
M79.1c	3997	3587.91	3.78144e-08	1.03706e-09
C24F3.5a	4715	4305.91	207	4.73035
C24F3.5b	4726	4316.91	1.28002e-07	2.91764e-09
F12B6.1a	6670	6260.91	7.68112e-08	1.20719e-09
F12B6.1b	6559	6149.91	193	3.088
Y39D8C.1	5545	5135.91	447	8.56403
Y53C10A.9	4724	4314.91	211	4.8117
AC3.3	1403	993.907	0	0
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	1	0.161069
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	1.38635	0.178341
C03A7.8	1317	907.907	2.61365	0.283266
C03A7.14	1525	1115.91	0	0
R09F10.2	1137	727.907	9	1.21662
F35A5.3	1271	861.907	3	0.342491
T01D1.6	1273	863.907	4	0.455597
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	38	1.76716
Y44E3A.2	1995	1585.91	1	0.0620455
Y48B6A.8	2168	1758.91	17	0.951029
Y48B6A.7	1930	1520.91	3	0.194092
C42D8.5a	3282	2872.91	100.722	3.44979
C42D8.5b	1560	1150.91	64.2777	5.49551
ZK455.1	3072	2662.91	2941	108.674
F54H12.1a	2709	2299.91	190.674	8.15774
F54H12.1b	2365	1955.91	723.846	36.4155
F54H12.1c.1	2500	2090.91	589.99	27.765
F54H12.1c.2	2562	2152.91	45.4896	2.0791
K11G12.2	1888	1478.91	16	1.06455
K11G12.7	1660	1250.91	11	0.865278
K03F8.2	1800	1390.91	0	0
ZK973.5	1666	1256.91	5	0.391431
T09A5.3	1692	1282.91	13	0.997094
ZC504.2	1758	1348.91	32	2.3343
C40C9.2	1909	1499.91	11	0.721633
R02E12.8	1680	1270.91	3	0.232271
D2092.3	1445	1035.91	17	1.61479
R01E6.4	1926	1516.91	40	2.59471
T05C12.2	1595	1185.91	2	0.165946
F25G6.4	1506	1096.91	59	5.29261
F25G6.3a	1797	1387.91	25.382	1.7995
F25G6.3b	2176	1766.91	3.61803	0.201487
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	6	0.489176
F28F8.1	1617	1207.91	48	3.91017
C31H5.3a	1858	1448.91	3.76751e-06	2.5586e-07
C31H5.3b	1841	1431.91	6	0.41231
R06A4.10a	1702	1292.91	0.000853425	6.4951e-05
R06A4.10b	1693	1283.91	3.99915	0.306494
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	2	0.196618
F48E3.7	1435	1025.91	20	1.91827
F59B1.9	1718	1308.91	1	0.075176
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	1061.15	109.118
T04C12.6.3	1346	936.907	11131.6	1169.09
T04C12.6.4	1277	867.907	0	0
T04C12.5.1	1321	911.907	6223.24	671.513
T04C12.5.2	1335	925.907	781.074	83.0066
T04C12.4.1	1480	1070.91	21218.4	1949.61
T04C12.4.2	1564	1154.91	3816.48	325.165
T04C12.4.3	1559	1149.91	9.75952	0.835129
M03F4.2a	1672	1262.91	35550	2769.85
M03F4.2b.1	1599	1189.91	70.0969	5.7966
M03F4.2b.2	1603	1193.91	4.42319e-07	3.64547e-08
M03F4.2b.3	1606	1196.91	30643.8	2519.25
M03F4.2b.4	1596	1186.91	77.9146	6.45937
M03F4.2b.5	1541	1131.91	19781.5	1719.64
M03F4.2b.6	1576	1166.91	177.658	14.9808
M03F4.2c	1633	1223.91	56.1837	4.517
T25C8.2.1	1343	933.907	271.164	28.5704
T25C8.2.2	1344	934.907	4875.95	513.191
F17C8.1	4068	3658.91	230	6.18535
C10F3.3	3343	2933.91	8	0.268307
C44F1.5	4064	3654.91	103	2.77299
T01C2.1	3269	2859.91	94	3.23418
F39C12.2a	2213	1803.91	13.7947	0.752467
F39C12.2b	2525	2115.91	105.134	4.88916
F39C12.2c	2428	2018.91	0	0
F39C12.2d	2049	1639.91	4.07122	0.244283
F39C12.2e	2611	2201.91	0	0
