target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	458	33.2271
F27C8.1	1940	1530.91	33	2.15482
F07C3.7	1728	1318.91	98	7.42777
F52H2.2	1739	1329.91	97	7.29117
T13A10.10a	1734	1324.91	73	5.50787
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	71.8407	5.01887
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	6.1593	0.509314
T11F9.4a	1765	1355.91	3.83555e-05	2.82777e-06
T11F9.4b.1	1684	1274.91	90.7528	7.11587
T11F9.4b.2	1784	1374.91	41.2472	2.99894
F54D12.3	1503	1093.91	2	0.182766
F28F9.4	1452	1042.91	0	0
Y53H1C.1a	2022	1612.91	126.593	7.84599
Y53H1C.1b	1958	1548.91	62.9257	4.06115
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	27	14.8237
T22H6.7	646	277.613	49	17.6442
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	0.993311	0.02756
M79.1c	3997	3587.91	179.007	4.9874
C24F3.5a	4715	4305.91	156.998	3.64481
C24F3.5b	4726	4316.91	0.0024096	5.57981e-05
F12B6.1a	6670	6260.91	5.42629e-08	8.66387e-10
F12B6.1b	6559	6149.91	255	4.14494
Y39D8C.1	5545	5135.91	417	8.11644
Y53C10A.9	4724	4314.91	100	2.31673
AC3.3	1403	993.907	272.81	27.4386
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	6	0.981799
Y105C5A.4	1008	598.907	2	0.333824
C03A7.7	1174	764.907	31.4047	4.10423
C03A7.8	1317	907.907	139.676	15.3789
C03A7.14	1525	1115.91	354.154	31.7257
R09F10.2	1137	727.907	5.28782	0.726186
F35A5.3	1271	861.907	202	23.4281
T01D1.6	1273	863.907	112	12.9598
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	47	2.22048
Y44E3A.2	1995	1585.91	7	0.441232
Y48B6A.8	2168	1758.91	17	0.966168
Y48B6A.7	1930	1520.91	6	0.394362
C42D8.5a	3282	2872.91	41.7089	1.45129
C42D8.5b	1560	1150.91	41.2911	3.58644
ZK455.1	3072	2662.91	2357	88.481
F54H12.1a	2709	2299.91	453.385	19.7062
F54H12.1b	2365	1955.91	462.451	23.6355
F54H12.1c.1	2500	2090.91	305.691	14.6148
F54H12.1c.2	2562	2152.91	110.474	5.12957
K11G12.2	1888	1478.91	28	1.89262
K11G12.7	1660	1250.91	4	0.319655
K03F8.2	1800	1390.91	0	0
ZK973.5	1666	1256.91	2	0.159065
T09A5.3	1692	1282.91	12	0.935045
ZC504.2	1758	1348.91	31	2.29734
C40C9.2	1909	1499.91	18	1.19965
R02E12.8	1680	1270.91	4	0.314625
D2092.3	1445	1035.91	23	2.21949
R01E6.4	1926	1516.91	37	2.43831
T05C12.2	1595	1185.91	5	0.421469
F25G6.4	1506	1096.91	72	6.56159
F25G6.3a	1797	1387.91	30	2.16076
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	3.66262	0.385441
F53E10.2b	1616	1206.91	2.33738	0.193598
F28F8.1	1617	1207.91	36	2.97931
C31H5.3a	1858	1448.91	1.24631e-06	8.59867e-08
C31H5.3b	1841	1431.91	3	0.209437
R06A4.10a	1702	1292.91	0.0013367	0.000103351
R06A4.10b	1693	1283.91	7.99866	0.622774
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	3	0.299622
F48E3.7	1435	1025.91	31	3.02065
F59B1.9	1718	1308.91	1	0.0763726
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	1208.8	126.279
T04C12.6.3	1346	936.907	11757.2	1254.46
T04C12.6.4	1277	867.907	71.0726	8.18607
T04C12.5.1	1321	911.907	6798.23	745.232
T04C12.5.2	1335	925.907	847.573	91.5074
T04C12.4.1	1480	1070.91	20157.3	1881.6
T04C12.4.2	1564	1154.91	5269.46	456.106
T04C12.4.3	1559	1149.91	6.56219	0.570469
M03F4.2a	1672	1262.91	37715.6	2985.36
M03F4.2b.1	1599	1189.91	69.7231	5.85747
M03F4.2b.2	1603	1193.91	1.67626e-07	1.40351e-08
M03F4.2b.3	1606	1196.91	34187.1	2855.28
M03F4.2b.4	1596	1186.91	77.3321	6.51313
M03F4.2b.5	1541	1131.91	17669.4	1560.48
M03F4.2b.6	1576	1166.91	0.00621944	0.000532797
M03F4.2c	1633	1223.91	0	0
