target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	392	29.7347
F27C8.1	1940	1530.91	29	1.97991
F07C3.7	1728	1318.91	111	8.79642
F52H2.2	1739	1329.91	61	4.79408
T13A10.10a	1734	1324.91	94.1107	7.42422
T13A10.10b	1598	1188.91	5.88929	0.51774
C55C2.5a	1840	1430.91	58	4.23656
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	33.4792	2.58073
T11F9.4b.1	1684	1274.91	70.5208	5.78144
T11F9.4b.2	1784	1374.91	1.67618e-06	1.27422e-07
F54D12.3	1503	1093.91	3	0.286641
F28F9.4	1452	1042.91	1	0.100219
Y53H1C.1a	2022	1612.91	106.15	6.8787
Y53H1C.1b	1958	1548.91	26.6475	1.79816
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	44	25.2578
T22H6.7	646	277.613	72	27.1075
M79.1a	4081	3671.91	43.7803	1.24619
M79.1b	4012	3602.91	0.683372	0.0198245
M79.1c	3997	3587.91	105.536	3.07438
C24F3.5a	4715	4305.91	180	4.36923
C24F3.5b	4726	4316.91	8.76991e-06	2.12334e-07
F12B6.1a	6670	6260.91	7.46592e-08	1.24636e-09
F12B6.1b	6559	6149.91	181	3.07615
Y39D8C.1	5545	5135.91	269	5.47434
Y53C10A.9	4724	4314.91	143	3.46387
AC3.3	1403	993.907	102.876	10.8184
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	2	0.342178
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	34.7237	4.74476
C03A7.8	1317	907.907	50.435	5.80614
C03A7.14	1525	1115.91	148.43	13.9025
R09F10.2	1137	727.907	41.536	5.96411
F35A5.3	1271	861.907	102	12.3691
T01D1.6	1273	863.907	37	4.47643
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	38	1.87709
Y44E3A.2	1995	1585.91	7	0.461336
Y48B6A.8	2168	1758.91	19	1.12904
Y48B6A.7	1930	1520.91	1	0.0687218
C42D8.5a	3282	2872.91	51.719	1.88159
C42D8.5b	1560	1150.91	55.281	5.02034
ZK455.1	3072	2662.91	2794	109.665
F54H12.1a	2709	2299.91	180.03	8.18147
F54H12.1b	2365	1955.91	763.009	40.7735
F54H12.1c.1	2500	2090.91	344.822	17.2368
F54H12.1c.2	2562	2152.91	151.139	7.33752
K11G12.2	1888	1478.91	22	1.55482
K11G12.7	1660	1250.91	7	0.584884
K03F8.2	1800	1390.91	2	0.15029
ZK973.5	1666	1256.91	0	0
T09A5.3	1692	1282.91	16	1.30353
ZC504.2	1758	1348.91	16	1.23975
C40C9.2	1909	1499.91	6	0.418104
R02E12.8	1680	1270.91	0	0
D2092.3	1445	1035.91	23	2.32062
R01E6.4	1926	1516.91	26	1.79148
T05C12.2	1595	1185.91	4	0.352538
F25G6.4	1506	1096.91	42	4.002
F25G6.3a	1797	1387.91	15	1.12961
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	5	0.550156
F53E10.2b	1616	1206.91	0	0
F28F8.1	1617	1207.91	46	3.98035
C31H5.3a	1858	1448.91	5.14334e-06	3.71024e-07
C31H5.3b	1841	1431.91	7.99999	0.583945
R06A4.10a	1702	1292.91	0.00108179	8.74523e-05
R06A4.10b	1693	1283.91	4.99892	0.406949
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	1	0.104425
F48E3.7	1435	1025.91	17	1.73196
F59B1.9	1718	1308.91	3	0.239557
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	801.921	87.5909
T04C12.6.3	1346	936.907	11034.6	1231
T04C12.6.4	1277	867.907	32.2385	3.88238
T04C12.5.1	1321	911.907	8183.31	937.942
T04C12.5.2	1335	925.907	759.374	85.7207
T04C12.4.1	1480	1070.91	19027.7	1857.08
T04C12.4.2	1564	1154.91	4152.15	375.77
T04C12.4.3	1559	1149.91	0.115515	0.0104996
M03F4.2a	1672	1262.91	32261	2669.95
M03F4.2b.1	1599	1189.91	142.578	12.5238
M03F4.2b.2	1603	1193.91	2.56576e-07	2.24617e-08
M03F4.2b.3	1606	1196.91	27367	2389.81
M03F4.2b.4	1596	1186.91	0.00448187	0.000394675
M03F4.2b.5	1541	1131.91	18789.6	1735.02
M03F4.2b.6	1576	1166.91	0.00984033	0.000881395
M03F4.2c	1633	1223.91	52.8802	4.51588
T25C8.2.1	1343	933.907	191.277	21.407
T25C8.2.2	1344	934.907	5448.28	609.099
F17C8.1	4068	3658.91	189	5.39893
C10F3.3	3343	2933.91	12	0.427496
C44F1.5	4064	3654.91	92	2.63093
T01C2.1	3269	2859.91	80	2.92372
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	78.4555	3.87547
F39C12.2c	2428	2018.91	4.9726	0.257433
F39C12.2d	2049	1639.91	2.52863	0.161162
F39C12.2e	2611	2201.91	5.04326	0.239392
F57F5.4a.1	1990	1580.91	0.893155	0.0590497
