target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	450	31.1946
F27C8.1	1940	1530.91	27	1.68462
F07C3.7	1728	1318.91	65	4.70745
F52H2.2	1739	1329.91	132	9.48068
T13A10.10a	1734	1324.91	72	5.19079
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	138.188	9.22453
C55C2.5b	1606	1196.91	8.02602	0.640511
C55C2.5c	1671	1261.91	11.7865	0.89216
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	16.7396	1.17924
T11F9.4b.1	1684	1274.91	68.2604	5.11419
T11F9.4b.2	1784	1374.91	3.53671e-07	2.45705e-08
F54D12.3	1503	1093.91	0	0
F28F9.4	1452	1042.91	0	0
Y53H1C.1a	2022	1612.91	138.247	8.18713
Y53H1C.1b	1958	1548.91	0	0
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	30	15.7382
T22H6.7	646	277.613	62	21.3323
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	0.825774	0.0218925
M79.1c	3997	3587.91	165.174	4.39732
C24F3.5a	4715	4305.91	69	1.53063
C24F3.5b	4726	4316.91	0	0
F12B6.1a	6670	6260.91	2.9526e-08	4.50458e-10
F12B6.1b	6559	6149.91	217	3.37037
Y39D8C.1	5545	5135.91	275	5.11449
Y53C10A.9	4724	4314.91	60	1.32821
AC3.3	1403	993.907	772.404	74.231
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	13.7738	2.15361
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	149.369	18.6525
C03A7.8	1317	907.907	466.22	49.0497
C03A7.14	1525	1115.91	1190.44	101.898
R09F10.2	1137	727.907	22.6139	2.96747
F35A5.3	1271	861.907	743	82.3408
T01D1.6	1273	863.907	301	33.2802
W09B12.1.1	1984	1574.91	0	0
