target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	510	35.8298
F27C8.1	1940	1530.91	26	1.64406
F07C3.7	1728	1318.91	163	11.9637
F52H2.2	1739	1329.91	96	6.98785
T13A10.10a	1734	1324.91	111.56	8.15114
T13A10.10b	1598	1188.91	4.43971	0.361494
C55C2.5a	1840	1430.91	28	1.89426
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	33.4792	2.39022
T11F9.4b.1	1684	1274.91	45.5208	3.45641
T11F9.4b.2	1784	1374.91	2.92455e-06	2.05911e-07
F54D12.3	1503	1093.91	5	0.44247
F28F9.4	1452	1042.91	2	0.185643
Y53H1C.1a	2022	1612.91	160.29	9.62035
Y53H1C.1b	1958	1548.91	21.8713	1.36692
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	37	19.6717
T22H6.7	646	277.613	75	26.1526
M79.1a	4081	3671.91	4.1953e-08	1.10603e-09
M79.1b	4012	3602.91	175.984	4.7284
M79.1c	3997	3587.91	0.0158683	0.000428138
C24F3.5a	4715	4305.91	159	3.57459
C24F3.5b	4726	4316.91	2.33049e-06	5.226e-08
F12B6.1a	6670	6260.91	56.4045	0.872109
F12B6.1b	6559	6149.91	111.595	1.7566
Y39D8C.1	5545	5135.91	320	6.03152
Y53C10A.9	4724	4314.91	95	2.13131
AC3.3	1403	993.907	0	0
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	0	0
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	0	0
C03A7.8	1317	907.907	0	0
C03A7.14	1525	1115.91	3.3453	0.290202
R09F10.2	1137	727.907	9.53597	1.26819
F35A5.3	1271	861.907	15	1.68471
T01D1.6	1273	863.907	0	0
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	49	2.24178
Y44E3A.2	1995	1585.91	5	0.305201
Y48B6A.8	2168	1758.91	11	0.605402
Y48B6A.7	1930	1520.91	6	0.381894
C42D8.5a	3282	2872.91	60.0608	2.02378
C42D8.5b	1560	1150.91	59.9392	5.04156
ZK455.1	3072	2662.91	2716	98.7342
F54H12.1a	2709	2299.91	230.317	9.69415
F54H12.1b	2365	1955.91	651.593	32.2494
F54H12.1c.1	2500	2090.91	346.714	16.052
F54H12.1c.2	2562	2152.91	113.376	5.09789
K11G12.2	1888	1478.91	22	1.44004
K11G12.7	1660	1250.91	4	0.309549
K03F8.2	1800	1390.91	1	0.0695978
ZK973.5	1666	1256.91	1	0.0770177
T09A5.3	1692	1282.91	13	0.980939
ZC504.2	1758	1348.91	30	2.15295
C40C9.2	1909	1499.91	11	0.709941
R02E12.8	1680	1270.91	1	0.0761693
D2092.3	1445	1035.91	24	2.24277
R01E6.4	1926	1516.91	22	1.40397
T05C12.2	1595	1185.91	5	0.408144
F25G6.4	1506	1096.91	44	3.88308
F25G6.3a	1797	1387.91	12.5171	0.873049
F25G6.3b	2176	1766.91	2.48286	0.136029
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	5	0.401042
F28F8.1	1617	1207.91	83	6.65179
C31H5.3a	1858	1448.91	1.03082e-06	6.8871e-08
C31H5.3b	1841	1431.91	0.999999	0.067605
R06A4.10a	1702	1292.91	0.00114433	8.56794e-05
R06A4.10b	1693	1283.91	3.99886	0.301506
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	2	0.193433
F48E3.7	1435	1025.91	22	2.07591
F59B1.9	1718	1308.91	1	0.073958
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	814.057	82.353
T04C12.6.3	1346	936.907	9607.67	992.694
T04C12.6.4	1277	867.907	14.9353	1.66584
T04C12.5.1	1321	911.907	8322.68	883.5
T04C12.5.2	1335	925.907	808.487	84.5278
T04C12.4.1	1480	1070.91	17911.1	1619.07
T04C12.4.2	1564	1154.91	4237.57	355.192
T04C12.4.3	1559	1149.91	9.31698	0.784343
M03F4.2a	1672	1262.91	35170.3	2695.87
M03F4.2b.1	1599	1189.91	0.00120513	9.80426e-05
M03F4.2b.2	1603	1193.91	8.94527e-07	7.25299e-08
M03F4.2b.3	1606	1196.91	28629.4	2315.5
M03F4.2b.4	1596	1186.91	0.00666264	0.000543405
M03F4.2b.5	1541	1131.91	15616.8	1335.6
M03F4.2b.6	1576	1166.91	85.3038	7.07662
M03F4.2c	1633	1223.91	53.7879	4.25432
T25C8.2.1	1343	933.907	1704.57	176.687
T25C8.2.2	1344	934.907	2503.99	259.274
F17C8.1	4068	3658.91	223	5.89994
C10F3.3	3343	2933.91	9	0.296955
C44F1.5	4064	3654.91	115	3.0459
T01C2.1	3269	2859.91	49	1.65859
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	92.865	4.24864
F39C12.2c	2428	2018.91	10.135	0.48596
F39C12.2d	2049	1639.91	0	0
F39C12.2e	2611	2201.91	0	0
F57F5.4a.1	1990	1580.91	0	0
F57F5.4a.2	2032	1622.91	64.5851	3.85241
F57F5.4b	1052	642.907	112.415	16.9266
C04A11.4	3227	2817.91	166	5.70263
ZK154.7	2342	1932.91	110	5.50904
H15N14.1c	3023	2613.91	202.017	7.48156
H15N14.1d	2851	2441.91	543.683	21.5531
H15N14.1e	2794	2384.91	0	0
H15N14.1f	3119	2709.91	18.9139	0.67565
H15N14.1g	370	133.819	0	0
T20H4.4	1697	1287.91	494	37.131
Y50D7A.7	1886	1476.91	903	59.1873
C02B4.1	4802	4392.91	1	0.0220365
F08C6.1a.1	3788	3378.91	222.021	6.36081
F08C6.1a.2	3910	3500.91	28.696	0.793476
F08C6.1b	1163	753.907	179.283	23.0205
F08C6.1c.1	3027	2617.91	1.38816e-05	5.13308e-07
F08C6.1c.2	3149	2739.91	1.94231e-06	6.8624e-08
D2030.10a	3221	2811.91	87.131	2.99962
D2030.10b	3222	2812.91	64.869	2.23242
T14B1.2	1220	810.907	9	1.0744
C02H7.3a	4574	4164.91	54.8845	1.27567
C02H7.3b	4428	4018.91	13.1155	0.315915
F32A7.6	1780	1370.91	265	18.7125
Y87G2A.4	946	537.93	23	4.139
B0334.8	3766	3356.91	850	24.5117
F32A6.4a	2137	1727.91	188	10.5325
F32A6.4b	2166	1756.91	6.78227e-07	3.73697e-08
F32A6.4c	375	135.688	0	0
Y62E10A.5a	598	245.533	56.9778	22.4642
Y62E10A.5b.1	579	233.734	0	0
Y62E10A.5b.2	574	230.713	6.02219	2.52683
F09E5.13	1231	821.907	923	108.711
C25A1.11a	1605	1195.91	74	5.99002
C25A1.11b	1599	1189.91	0	0
C41G7.5a	1841	1431.91	0	0
C41G7.5b	1803	1393.91	6	0.416688
F58E10.4	1059	649.907	375	55.8565
K07C11.2.1	1343	933.907	1036.75	107.464
K07C11.2.2	1421	1011.91	363.249	34.7502
B0207.4	1121	711.907	347	47.1846
C25A11.4a	4737	4327.91	0.0239514	0.000535731
C25A11.4b	2842	2432.91	142.209	5.65842
C25A11.4c	3829	3419.91	146.348	4.14255
C25A11.4d	4614	4204.91	467.419	10.7608
C25A11.4e	3084	2674.91	0	0
D1022.7a.1	4264	3854.91	57.5593	1.44542
D1022.7a.2	4305	3895.91	3.01966	0.0750315
D1022.7b.1	4279	3869.91	1574	39.373
D1022.7b.2	4317	3907.91	202.421	5.01424
D1022.7c.1	1953	1543.91	0	0
D1022.7c.2	1991	1581.91	0	0
C12D8.10a	2119	1709.91	999.435	56.5817
C12D8.10b	2134	1724.91	41.5654	2.33271
C12D8.10c	1996	1586.91	0	0
