target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	448	30.1977
F27C8.1	1940	1530.91	18	1.09204
F07C3.7	1728	1318.91	171	12.042
F52H2.2	1739	1329.91	98	6.84418
T13A10.10a	1734	1324.91	71	4.97725
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	120	7.78908
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	0	0
T11F9.4b.1	1684	1274.91	92.2509	6.72061
T11F9.4b.2	1784	1374.91	13.7491	0.928787
F54D12.3	1503	1093.91	3	0.254717
F28F9.4	1452	1042.91	1	0.0890576
Y53H1C.1a	2022	1612.91	144.144	8.30046
Y53H1C.1b	1958	1548.91	0	0
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	69	35.1974
T22H6.7	646	277.613	105	35.129
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	0.00482925	0.000124492
M79.1c	3997	3587.91	213.995	5.53961
C24F3.5a	4715	4305.91	197	4.2493
C24F3.5b	4726	4316.91	3.05344e-05	6.56951e-07
F12B6.1a	6670	6260.91	56.4046	0.836745
F12B6.1b	6559	6149.91	137.595	2.07803
Y39D8C.1	5545	5135.91	298	5.38909
Y53C10A.9	4724	4314.91	136	2.92741
AC3.3	1403	993.907	1361.5	127.23
F19G12.7	1719	1309.91	2	0.14181
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	15.0675	2.29077
Y105C5A.4	1008	598.907	1.25267	0.194265
C03A7.7	1174	764.907	273.476	33.2068
C03A7.8	1317	907.907	779.963	79.7901
C03A7.14	1525	1115.91	2046.95	170.371
R09F10.2	1137	727.907	56.9027	7.26062
F35A5.3	1271	861.907	1299	139.98
T01D1.6	1273	863.907	483	51.9274
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	40	1.75582
Y44E3A.2	1995	1585.91	5	0.292825
Y48B6A.8	2168	1758.91	12	0.633658
Y48B6A.7	1930	1520.91	6	0.366408
C42D8.5a	3282	2872.91	80.081	2.58895
C42D8.5b	1560	1150.91	67.919	5.48109
ZK455.1	3072	2662.91	1856	64.7349
F54H12.1a	2709	2299.91	279.347	11.2811
F54H12.1b	2365	1955.91	787.638	37.402
F54H12.1c.1	2500	2090.91	441.127	19.595
F54H12.1c.2	2562	2152.91	0.888817	0.0383445
K11G12.2	1888	1478.91	24	1.50725
K11G12.7	1660	1250.91	6	0.445495
K03F8.2	1800	1390.91	0	0
ZK973.5	1666	1256.91	3	0.221684
T09A5.3	1692	1282.91	29	2.09952
ZC504.2	1758	1348.91	31	2.1345
C40C9.2	1909	1499.91	13	0.804999
R02E12.8	1680	1270.91	1	0.0730807
D2092.3	1445	1035.91	16	1.43455
R01E6.4	1926	1516.91	38	2.3267
T05C12.2	1595	1185.91	5	0.391594
F25G6.4	1506	1096.91	49	4.14899
F25G6.3a	1797	1387.91	31	2.07452
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	3	0.230868
F28F8.1	1617	1207.91	55	4.22908
C31H5.3a	1858	1448.91	6.27919e-07	4.02513e-08
C31H5.3b	1841	1431.91	0.999999	0.0648636
R06A4.10a	1702	1292.91	0	0
R06A4.10b	1693	1283.91	0	0
R06A4.10c	1841	1431.91	9	0.583773
F27B3.2	1410	1000.91	1	0.0927946
F48E3.7	1435	1025.91	37	3.34973
F59B1.9	1718	1308.91	2	0.141918
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	778.259	75.539
T04C12.6.3	1346	936.907	9394.71	931.33
T04C12.6.4	1277	867.907	34.8463	3.72906
T04C12.5.1	1321	911.907	6361.69	647.946
T04C12.5.2	1335	925.907	1335.61	133.976
T04C12.4.1	1480	1070.91	20231.7	1754.68
T04C12.4.2	1564	1154.91	4300.47	345.848
T04C12.4.3	1559	1149.91	0.633975	0.0512066
M03F4.2a	1672	1262.91	37865.7	2784.78
M03F4.2b.1	1599	1189.91	0.000698327	5.45082e-05
M03F4.2b.2	1603	1193.91	49.3186	3.83669
M03F4.2b.3	1606	1196.91	34455.9	2673.74
M03F4.2b.4	1596	1186.91	0.00531467	0.000415888
M03F4.2b.5	1541	1131.91	18161.6	1490.26
M03F4.2b.6	1576	1166.91	0.00986438	0.000785145
M03F4.2c	1633	1223.91	55.8297	4.23675
T25C8.2.1	1343	933.907	2183.36	217.139
T25C8.2.2	1344	934.907	1377.34	136.833
F17C8.1	4068	3658.91	233	5.91454
C10F3.3	3343	2933.91	7	0.221599
C44F1.5	4064	3654.91	111	2.82074
T01C2.1	3269	2859.91	83	2.69552
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	71.8595	3.1543
F39C12.2c	2428	2018.91	4.02035e-05	1.84954e-06
F39C12.2d	2049	1639.91	5.14051	0.291141
F39C12.2e	2611	2201.91	0	0
F57F5.4a.1	1990	1580.91	62.3599	3.66366
F57F5.4a.2	2032	1622.91	0	0
F57F5.4b	1052	642.907	109.64	15.8394
C04A11.4	3227	2817.91	143	4.71331
ZK154.7	2342	1932.91	118	5.67006
H15N14.1c	3023	2613.91	152.214	5.40853
H15N14.1d	2851	2441.91	520.131	19.7833
H15N14.1e	2794	2384.91	7.60939e-08	2.96343e-09
H15N14.1f	3119	2709.91	0	0
H15N14.1g	370	133.819	0	0
T20H4.4	1697	1287.91	474	34.183
Y50D7A.7	1886	1476.91	1108	69.6792
C02B4.1	4802	4392.91	11	0.232572
F08C6.1a.1	3788	3378.91	195.57	5.3758
F08C6.1a.2	3910	3500.91	114.784	3.0452
F08C6.1b	1163	753.907	153.646	18.9286
F08C6.1c.1	3027	2617.91	7.17424e-06	2.54529e-07
F08C6.1c.2	3149	2739.91	7.52359e-06	2.55038e-07
D2030.10a	3221	2811.91	179.377	5.92492
D2030.10b	3222	2812.91	44.623	1.4734
T14B1.2	1220	810.907	6	0.687221
C02H7.3a	4574	4164.91	39.8987	0.889753
C02H7.3b	4428	4018.91	25.1013	0.580103
F32A7.6	1780	1370.91	422	28.5904
Y87G2A.4	946	537.93	13	2.24457
B0334.8	3766	3356.91	864	23.9051
F32A6.4a	2137	1727.91	191	10.2667
F32A6.4b	2166	1756.91	0	0
F32A6.4c	375	135.688	0	0
Y62E10A.5a	598	245.533	57.2335	21.65
Y62E10A.5b.1	579	233.734	0	0
Y62E10A.5b.2	574	230.713	9.76646	3.93171
F09E5.13	1231	821.907	891	100.687
C25A1.11a	1605	1195.91	70	5.43647
C25A1.11b	1599	1189.91	0	0
C41G7.5a	1841	1431.91	0	0
C41G7.5b	1803	1393.91	5	0.33316
F58E10.4	1059	649.907	503	71.8842
K07C11.2.1	1343	933.907	983.832	97.8439
K07C11.2.2	1421	1011.91	402.168	36.9133
B0207.4	1121	711.907	330	43.0534
C25A11.4a	4737	4327.91	12.9045	0.276936
C25A11.4b	2842	2432.91	202.627	7.7355
C25A11.4c	3829	3419.91	170.258	4.62393
C25A11.4d	4614	4204.91	862.21	19.0446
C25A11.4e	3084	2674.91	0	0
D1022.7a.1	4264	3854.91	180.251	4.3429
D1022.7a.2	4305	3895.91	19.992	0.47661
D1022.7b.1	4279	3869.91	1407.42	33.7785
D1022.7b.2	4317	3907.91	185.334	4.40481
D1022.7c.1	1953	1543.91	0	0
D1022.7c.2	1991	1581.91	0	0
C12D8.10a	2119	1709.91	980.954	53.2835
C12D8.10b	2134	1724.91	42.0461	2.264
C12D8.10c	1996	1586.91	0	0
F28H6.1a	2002	1592.91	48.7331	2.84151
F28H6.1b	2381	1971.91	8.26693	0.38938
F48F7.1a	4587	4177.91	318.034	7.0702
F48F7.1b	4968	4558.91	11.9656	0.243776
T07D3.7a	3247	2837.91	62.3716	2.04129
T07D3.7b	3156	2746.91	511.628	17.2992
F54D8.3a.1	1608	1198.91	0	0
F54D8.3a.2	1703	1293.91	1355.16	97.2758
F54D8.3b.1	1607	1197.91	0	0
F54D8.3b.2	1702	1292.91	0.859691	0.0617577
F54D8.3b.3	1666	1256.91	75.8225	5.60288
F54D8.3b.4	1387	977.907	194.155	18.4403
K04F1.15	1641	1231.91	2	0.150789
F36H1.6	2866	2456.91	653	24.6854
T05H4.13a.1	1583	1173.91	63.3348	5.01101
T05H4.13a.2	1596	1186.91	19.4583	1.52266
T05H4.13b.1	1910	1500.91	774.826	47.9476
T05H4.13b.2	1923	1513.91	304.114	18.6575
T05H4.13c.1	1669	1259.91	51.9487	3.82959
T05H4.13c.2	1682	1272.91	17.318	1.26362
T08B1.3	1379	969.907	13	1.24489
F56D12.1a.1	1840	1430.91	79.4765	5.15874
F56D12.1a.2	1936	1526.91	0	0
F56D12.1a.3	1850	1440.91	0.0173997	0.00112156
F56D12.1b.1	1542	1132.91	0	0
F56D12.1b.2	1638	1228.91	0	0
F56D12.1b.3	1552	1142.91	0	0
F56D12.1c.1	1823	1413.91	0	0
F56D12.1c.2	1919	1509.91	0	0
F56D12.1c.3	1833	1423.91	0	0
F56D12.1d.1	1660	1250.91	347.506	25.802
F56D12.1d.2	1936	1526.91	0	0
F45H10.1a.1	1748	1338.91	115.166	7.98893
