target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	444	33.6287
F27C8.1	1940	1530.91	31	2.11329
F07C3.7	1728	1318.91	69	5.45986
F52H2.2	1739	1329.91	118	9.25992
T13A10.10a	1734	1324.91	49.5192	3.90063
T13A10.10b	1598	1188.91	4.48084	0.39333
C55C2.5a	1840	1430.91	67	4.88664
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	16.7396	1.28843
T11F9.4b.1	1684	1274.91	54.2604	4.44172
T11F9.4b.2	1784	1374.91	4.93903e-07	3.749e-08
F54D12.3	1503	1093.91	2	0.190808
F28F9.4	1452	1042.91	0	0
Y53H1C.1a	2022	1612.91	163.566	10.5835
Y53H1C.1b	1958	1548.91	0	0
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	31	17.7686
T22H6.7	646	277.613	66	24.8113
M79.1a	4081	3671.91	0	0
M79.1b	4012	3602.91	1.07163	0.0310412
M79.1c	3997	3587.91	193.928	5.64088
C24F3.5a	4715	4305.91	115.533	2.8002
C24F3.5b	4726	4316.91	50.4667	1.22005
F12B6.1a	6670	6260.91	4.01324e-08	6.68966e-10
F12B6.1b	6559	6149.91	192	3.25821
Y39D8C.1	5545	5135.91	351	7.13241
Y53C10A.9	4724	4314.91	76	1.83818
AC3.3	1403	993.907	6.29505	0.660997
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	2	0.341666
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	0	0
C03A7.8	1317	907.907	0	0
C03A7.14	1525	1115.91	3	0.280569
R09F10.2	1137	727.907	22	3.15423
F35A5.3	1271	861.907	7	0.847587
T01D1.6	1273	863.907	5	0.604018
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	40	1.97292
Y44E3A.2	1995	1585.91	4	0.263226
Y48B6A.8	2168	1758.91	9	0.534006
Y48B6A.7	1930	1520.91	3	0.205857
C42D8.5a	3282	2872.91	30.0304	1.0909
C42D8.5b	1560	1150.91	36.9696	3.35236
ZK455.1	3072	2662.91	2276	89.1996
F54H12.1a	2709	2299.91	273.356	12.4041
F54H12.1b	2365	1955.91	530.744	28.3194
F54H12.1c.1	2500	2090.91	443.888	22.1557
F54H12.1c.2	2562	2152.91	122.012	5.9146
K11G12.2	1888	1478.91	27	1.90533
K11G12.7	1660	1250.91	6	0.500579
K03F8.2	1800	1390.91	1	0.0750323
ZK973.5	1666	1256.91	1	0.0830316
T09A5.3	1692	1282.91	8	0.650791
ZC504.2	1758	1348.91	17	1.31527
C40C9.2	1909	1499.91	12	0.834956
