target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1607.74	2909	57.2717
F27C8.1	1940	1760.74	312	5.60882
F07C3.7	1728	1548.74	172	3.5153
F52H2.2	1739	1559.74	607	12.3182
T13A10.10a	1734	1554.74	158	3.21671
T13A10.10b	1598	1418.74	0	0
C55C2.5a	1840	1660.74	100	1.90595
C55C2.5b	1606	1426.74	0	0
C55C2.5c	1671	1491.74	0	0
C55C2.5d	1618	1438.74	0	0
T11F9.4a	1765	1585.74	39.154	0.78155
T11F9.4b.1	1684	1504.74	8.84596	0.186078
T11F9.4b.2	1784	1604.74	2.9161e-06	5.75188e-08
F54D12.3	1503	1323.74	11	0.263028
F28F9.4	1452	1272.74	35	0.870443
Y53H1C.1a	2022	1842.74	1823.67	31.3253
Y53H1C.1b	1958	1778.74	249.333	4.43689
C50F2.9	258	89.9725	9	3.16625
C50F2.10	414	234.752	154	20.7646
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	304.74	23	2.38897
T22H6.7	646	466.74	51	3.45865
M79.1a	4081	3901.74	746.248	6.05393
M79.1b	4012	3832.74	192.752	1.59185
M79.1c	3997	3817.74	0	0
C24F3.5a	4715	4535.74	15.4513	0.107827
C24F3.5b	4726	4546.74	0.548721	0.00382001
F12B6.1a	6670	6490.74	1.16479e-08	5.68023e-11
F12B6.1b	6559	6379.74	245	1.21556
Y39D8C.1	5545	5365.74	709	4.18243
Y53C10A.9	4724	4544.74	35	0.243765
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1539.74	2	0.0411145
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	840.74	1.21026	0.0455649
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	1.61064	0.0512509
C03A7.8	1317	1137.74	0	0
C03A7.14	1525	1345.74	1.38936	0.0326788
R09F10.2	1137	957.74	3	0.0991484
F35A5.3	1271	1091.74	2	0.057986
T01D1.6	1273	1093.74	6	0.17364
W09B12.1.1	1984	1804.74	69.586	1.22045
W09B12.1.2	2525	2345.74	134.414	1.81375
Y44E3A.2	1995	1815.74	113	1.96987
Y48B6A.8	2168	1988.74	21.4767	0.341824
Y48B6A.7	1930	1750.74	8	0.144637
C42D8.5a	3282	3102.74	23.4237	0.238959
C42D8.5b	1560	1380.74	28.5284	0.654
ZK455.1	3072	2892.74	4850	53.0695
F54H12.1a	2709	2529.74	26217.2	328.037
F54H12.1b	2365	2185.74	41.8856	0.606566
F54H12.1c.1	2500	2320.74	141.922	1.93568
F54H12.1c.2	2562	2382.74	3.74075e-05	4.96929e-07
K11G12.2	1888	1708.74	3	0.0555722
K11G12.7	1660	1480.74	6	0.128258
K03F8.2	1800	1620.74	36	0.703075
ZK973.5	1666	1486.74	1	0.0212901
T09A5.3	1692	1512.74	2	0.0418483
ZC504.2	1758	1578.74	14	0.280692
C40C9.2	1909	1729.74	7	0.128094
R02E12.8	1680	1500.74	10	0.210915
D2092.3	1445	1265.74	27	0.675199
R01E6.4	1926	1746.74	19	0.3443
T05C12.2	1595	1415.74	7	0.156504
F25G6.4	1506	1326.74	26	0.620297
F25G6.3a	1797	1617.74	55.1103	1.07829
F25G6.3b	2176	1996.74	4.88972	0.0775131
F53E10.2a	1359	1179.74	4.83829	0.129813
F53E10.2b	1616	1436.74	40.1617	0.884802
F28F8.1	1617	1437.74	46	1.01272
C31H5.3a	1858	1678.74	14	0.263971
C31H5.3b	1841	1661.74	0	0
R06A4.10a	1702	1522.74	0.000785259	1.6323e-05
R06A4.10b	1693	1513.74	2.77096	0.0579417
R06A4.10c	1841	1661.74	11.2283	0.213876
F27B3.2	1410	1230.74	5	0.128593
F48E3.7	1435	1255.74	4	0.100826
F59B1.9	1718	1538.74	3	0.0617118
T04C12.6.1	1264	1084.74	0	0
T04C12.6.2	1366	1186.74	1172.46	31.272
T04C12.6.3	1346	1166.74	15540.7	421.608
T04C12.6.4	1277	1097.74	18341.1	528.857
T04C12.5.1	1321	1141.74	0	0
T04C12.5.2	1335	1155.74	50626	1386.52
T04C12.4.1	1480	1300.74	1.02122e-06	2.48509e-08
T04C12.4.2	1564	1384.74	30208.8	690.523
T04C12.4.3	1559	1379.74	0	0
M03F4.2a	1672	1492.74	11928.6	252.939
M03F4.2b.1	1599	1419.74	0	0
M03F4.2b.2	1603	1423.74	29.8046	0.66262
M03F4.2b.3	1606	1426.74	24353.6	540.294
M03F4.2b.4	1596	1416.74	29.1848	0.652047
M03F4.2b.5	1541	1361.74	15.2291	0.35399
M03F4.2b.6	1576	1396.74	0	0
M03F4.2c	1633	1453.74	0	0
T25C8.2.1	1343	1163.74	0.0107096	0.000291294
T25C8.2.2	1344	1164.74	6979.53	189.675
F17C8.1	4068	3888.74	137	1.11513
C10F3.3	3343	3163.74	10	0.100049
C44F1.5	4064	3884.74	193	1.57256
T01C2.1	3269	3089.74	198	2.02841
F39C12.2a	2213	2033.74	0	0
F39C12.2b	2525	2345.74	62.4176	0.842246
F39C12.2c	2428	2248.74	57.4937	0.80927
F39C12.2d	2049	1869.74	0	0
F39C12.2e	2611	2431.74	15.0887	0.196403
F57F5.4a.1	1990	1810.74	377.72	6.60277
