target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	441	31.9294
F27C8.1	1940	1530.91	29	1.88982
F07C3.7	1728	1318.91	74	5.59743
F52H2.2	1739	1329.91	110	8.25169
T13A10.10a	1734	1324.91	75	5.64738
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	77.9033	5.43145
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	5.09671	0.4206
T11F9.4a	1765	1355.91	66.9584	4.92659
T11F9.4b.1	1684	1274.91	66.0416	5.16786
T11F9.4b.2	1784	1374.91	3.96162e-06	2.87456e-07
F54D12.3	1503	1093.91	3	0.273598
F28F9.4	1452	1042.91	1	0.095659
Y53H1C.1a	2022	1612.91	159.841	9.88668
Y53H1C.1b	1958	1548.91	0	0
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	44	24.1085
T22H6.7	646	277.613	66	23.7178
M79.1a	4081	3671.91	2.43854e-08	6.62537e-10
M79.1b	4012	3602.91	173.989	4.8177
M79.1c	3997	3587.91	0.0109873	0.000305506
C24F3.5a	4715	4305.91	186	4.30943
C24F3.5b	4726	4316.91	0	0
F12B6.1a	6670	6260.91	1.01227e-07	1.61298e-09
F12B6.1b	6559	6149.91	198	3.21194
Y39D8C.1	5545	5135.91	386	7.49793
Y53C10A.9	4724	4314.91	141	3.26001
AC3.3	1403	993.907	11	1.10413
F19G12.7	1719	1309.91	0	0
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	3	0.489912
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	0	0
C03A7.8	1317	907.907	1.39066	0.15281
C03A7.14	1525	1115.91	6.16834	0.551457
R09F10.2	1137	727.907	0	0
F35A5.3	1271	861.907	11	1.27322
T01D1.6	1273	863.907	17	1.96315
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	49	2.31031
Y44E3A.2	1995	1585.91	3	0.188719
Y48B6A.8	2168	1758.91	22	1.24782
Y48B6A.7	1930	1520.91	2	0.131189
C42D8.5a	3282	2872.91	65.0658	2.25945
C42D8.5b	1560	1150.91	40.9342	3.54827
ZK455.1	3072	2662.91	2562	95.983
F54H12.1a	2709	2299.91	313.195	13.5855
F54H12.1b	2365	1955.91	615.077	31.3728
F54H12.1c.1	2500	2090.91	457.728	21.8396
F54H12.1c.2	2562	2152.91	0.000244494	1.13296e-05
K11G12.2	1888	1478.91	28	1.88881
K11G12.7	1660	1250.91	4	0.319012
K03F8.2	1800	1390.91	3	0.215176
ZK973.5	1666	1256.91	0	0
T09A5.3	1692	1282.91	10	0.777636
ZC504.2	1758	1348.91	37	2.73647
C40C9.2	1909	1499.91	21	1.39677
R02E12.8	1680	1270.91	2	0.156996
D2092.3	1445	1035.91	19	1.8298
R01E6.4	1926	1516.91	30	1.97303
T05C12.2	1595	1185.91	5	0.420621
F25G6.4	1506	1096.91	46	4.18369
F25G6.3a	1797	1387.91	32	2.30018
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	6	0.495963
F28F8.1	1617	1207.91	35	2.89072
C31H5.3a	1858	1448.91	5.18515e-06	3.5702e-07
C31H5.3b	1841	1431.91	6.99999	0.487702
R06A4.10a	1702	1292.91	0.00188217	0.000145232
R06A4.10b	1693	1283.91	7.99812	0.621478
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	1	0.099673
F48E3.7	1435	1025.91	28	2.72284
F59B1.9	1718	1308.91	4	0.304876
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	1143.1	119.175
T04C12.6.3	1346	936.907	11594.8	1234.63
T04C12.6.4	1277	867.907	18.0277	2.07224
T04C12.5.1	1321	911.907	6530.94	714.491
T04C12.5.2	1335	925.907	678.15	73.0685
T04C12.4.1	1480	1070.91	22156	2064.01
T04C12.4.2	1564	1154.91	4133.37	357.05
T04C12.4.3	1559	1149.91	0.520224	0.0451335
M03F4.2a	1672	1262.91	37292.2	2945.9
M03F4.2b.1	1599	1189.91	0.000483691	4.05533e-05
M03F4.2b.2	1603	1193.91	6.10094e-07	5.09797e-08
M03F4.2b.3	1606	1196.91	36960.8	3080.72
M03F4.2b.4	1596	1186.91	12.6833	1.06607
M03F4.2b.5	1541	1131.91	17413.5	1534.78
M03F4.2b.6	1576	1166.91	70.2967	6.00994
M03F4.2c	1633	1223.91	0	0
T25C8.2.1	1343	933.907	815.314	87.0949
T25C8.2.2	1344	934.907	3637.37	388.142
F17C8.1	4068	3658.91	229	6.24389
C10F3.3	3343	2933.91	11	0.37404
C44F1.5	4064	3654.91	127	3.46656
T01C2.1	3269	2859.91	53	1.84882
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	87	4.10198
F39C12.2c	2428	2018.91	0	0
F39C12.2d	2049	1639.91	0	0
F39C12.2e	2611	2201.91	0	0
F57F5.4a.1	1990	1580.91	5.36112e-06	3.38314e-07
F57F5.4a.2	2032	1622.91	52.9929	3.25758
F57F5.4b	1052	642.907	91.0071	14.1221
C04A11.4	3227	2817.91	138	4.88567
ZK154.7	2342	1932.91	95	4.90325
H15N14.1c	3023	2613.91	131.996	5.03781
H15N14.1d	2851	2441.91	489.379	19.9934
H15N14.1e	2794	2384.91	0	0
H15N14.1f	3119	2709.91	0	0
H15N14.1g	370	133.819	0	0
T20H4.4	1697	1287.91	462	35.7873
Y50D7A.7	1886	1476.91	1117	75.4521
C02B4.1	4802	4392.91	8	0.181681
F08C6.1a.1	3788	3378.91	223.075	6.58638
F08C6.1a.2	3910	3500.91	56.2556	1.60309
F08C6.1b	1163	753.907	163.117	21.585
F08C6.1c.1	3027	2617.91	4.64698	0.177087
F08C6.1c.2	3149	2739.91	0.905239	0.0329609
D2030.10a	3221	2811.91	133.883	4.75003
D2030.10b	3222	2812.91	11.1168	0.394272
T14B1.2	1220	810.907	5	0.615135
C02H7.3a	4574	4164.91	45.3798	1.087
C02H7.3b	4428	4018.91	12.6202	0.313279
F32A7.6	1780	1370.91	395	28.7449
Y87G2A.4	946	537.93	25	4.63645
B0334.8	3766	3356.91	808	24.0128
F32A6.4a	2137	1727.91	148	8.54501
F32A6.4b	2166	1756.91	0	0
F32A6.4c	375	135.688	0	0
Y62E10A.5a	598	245.533	59	23.9726
Y62E10A.5b.1	579	233.734	0	0
Y62E10A.5b.2	574	230.713	0	0
F09E5.13	1231	821.907	764	92.7347
C25A1.11a	1605	1195.91	86	7.17418
C25A1.11b	1599	1189.91	0	0
C41G7.5a	1841	1431.91	0	0
C41G7.5b	1803	1393.91	3	0.214713
F58E10.4	1059	649.907	267	40.9856
K07C11.2.1	1343	933.907	804.966	85.9895
K07C11.2.2	1421	1011.91	467.034	46.0447
B0207.4	1121	711.907	318	44.5631
C25A11.4a	4737	4327.91	2.76638e-05	6.37683e-07
C25A11.4b	2842	2432.91	207.364	8.50312
C25A11.4c	3829	3419.91	129.954	3.79093
C25A11.4d	4614	4204.91	685.683	16.2682
C25A11.4e	3084	2674.91	0	0
D1022.7a.1	4264	3854.91	0.0176609	0.000457057
D1022.7a.2	4305	3895.91	2.39535e-07	6.13383e-09
D1022.7b.1	4279	3869.91	1735.97	44.752
D1022.7b.2	4317	3907.91	0.014591	0.000372489
D1022.7c.1	1953	1543.91	0	0
D1022.7c.2	1991	1581.91	0	0
C12D8.10a	2119	1709.91	870.234	50.7732
C12D8.10b	2134	1724.91	35.7661	2.0686
C12D8.10c	1996	1586.91	0	0
F28H6.1a	2002	1592.91	39.2035	2.4553
F28H6.1b	2381	1971.91	18.7965	0.950962
F48F7.1a	4587	4177.91	282.103	6.73628
F48F7.1b	4968	4558.91	35.8969	0.785539
T07D3.7a	3247	2837.91	62.3716	2.1926
T07D3.7b	3156	2746.91	602.628	21.8865
F54D8.3a.1	1608	1198.91	0	0
F54D8.3a.2	1703	1293.91	1672.63	128.964
F54D8.3b.1	1607	1197.91	0	0
F54D8.3b.2	1702	1292.91	0.268241	0.020698
F54D8.3b.3	1666	1256.91	60.5623	4.80697
F54D8.3b.4	1387	977.907	374.543	38.2099
K04F1.15	1641	1231.91	3	0.242949
F36H1.6	2866	2456.91	767	31.1443
T05H4.13a.1	1583	1173.91	113.394	9.63665
T05H4.13a.2	1596	1186.91	8.29193	0.696964
T05H4.13b.1	1910	1500.91	765.913	50.9093
T05H4.13b.2	1923	1513.91	98.3767	6.48283
T05H4.13c.1	1669	1259.91	72.6728	5.75446
T05H4.13c.2	1682	1272.91	6.35192	0.497829
T08B1.3	1379	969.907	31	3.18862
F56D12.1a.1	1840	1430.91	107.922	7.52437
F56D12.1a.2	1936	1526.91	7.86957	0.514174
F56D12.1a.3	1850	1440.91	0.0260469	0.0018034
F56D12.1b.1	1542	1132.91	3.43302	0.302311
F56D12.1b.2	1638	1228.91	0.1341	0.0108864
F56D12.1b.3	1552	1142.91	9.3537e-05	8.16477e-06
F56D12.1c.1	1823	1413.91	0	0
F56D12.1c.2	1919	1509.91	0	0
F56D12.1c.3	1833	1423.91	0	0
