target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	386	27.0546
F27C8.1	1940	1530.91	30	1.89254
F07C3.7	1728	1318.91	154	11.2766
F52H2.2	1739	1329.91	97	7.04407
T13A10.10a	1734	1324.91	68.2449	4.9746
T13A10.10b	1598	1188.91	8.75509	0.711191
C55C2.5a	1840	1430.91	46	3.1047
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	0	0
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	0	0
T11F9.4b.1	1684	1274.91	40.5019	3.0681
T11F9.4b.2	1784	1374.91	27.4981	1.93154
F54D12.3	1503	1093.91	3	0.264859
F28F9.4	1452	1042.91	3	0.277811
Y53H1C.1a	2022	1612.91	157.248	9.41562
Y53H1C.1b	1958	1548.91	19.7603	1.23209
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	31	16.443
T22H6.7	646	277.613	99	34.4404
M79.1a	4081	3671.91	43.772	1.15127
M79.1b	4012	3602.91	0.939018	0.0251706
M79.1c	3997	3587.91	160.289	4.31455
C24F3.5a	4715	4305.91	145.999	3.27459
C24F3.5b	4726	4316.91	0.00136627	3.0566e-05
F12B6.1a	6670	6260.91	56.4046	0.870062
F12B6.1b	6559	6149.91	155.595	2.44344
Y39D8C.1	5545	5135.91	389	7.31485
Y53C10A.9	4724	4314.91	106	2.37251
AC3.3	1403	993.907	7.18147	0.697816
F19G12.7	1719	1309.91	1	0.0737281
F31A3.1	729	340.557	1	0.283585
Y5H2A.3	1020	610.907	0	0
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	0	0
C03A7.8	1317	907.907	3.76615	0.400617
C03A7.14	1525	1115.91	3.23385	0.279876
R09F10.2	1137	727.907	6	0.796065
F35A5.3	1271	861.907	13	1.45665
T01D1.6	1273	863.907	3	0.335373
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	48	2.19088
Y44E3A.2	1995	1585.91	4	0.243588
Y48B6A.8	2168	1758.91	7	0.384351
Y48B6A.7	1930	1520.91	6	0.380997
C42D8.5a	3282	2872.91	68.4025	2.29945
C42D8.5b	1560	1150.91	72.5975	6.09192
ZK455.1	3072	2662.91	2374	86.099
F54H12.1a	2709	2299.91	423.581	17.7869
F54H12.1b	2365	1955.91	562.837	27.7912
F54H12.1c.1	2500	2090.91	245.229	11.3269
F54H12.1c.2	2562	2152.91	169.353	7.59697
K11G12.2	1888	1478.91	28	1.82848
K11G12.7	1660	1250.91	4	0.308822
K03F8.2	1800	1390.91	4	0.277738
ZK973.5	1666	1256.91	0	0
T09A5.3	1692	1282.91	13	0.978637
ZC504.2	1758	1348.91	36	2.57747
C40C9.2	1909	1499.91	10	0.643886
R02E12.8	1680	1270.91	1	0.0759905
D2092.3	1445	1035.91	32	2.98334
R01E6.4	1926	1516.91	36	2.29201
T05C12.2	1595	1185.91	3	0.244312
F25G6.4	1506	1096.91	53	4.66637
F25G6.3a	1797	1387.91	25	1.73961
F25G6.3b	2176	1766.91	0	0
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	7	0.560141
F28F8.1	1617	1207.91	68	5.43687
C31H5.3a	1858	1448.91	9.68653e-07	6.45656e-08
C31H5.3b	1841	1431.91	2	0.134893
R06A4.10a	1702	1292.91	0.00128078	9.56711e-05
R06A4.10b	1693	1283.91	6.99872	0.526451
R06A4.10c	1841	1431.91	0	0
F27B3.2	1410	1000.91	0	0
F48E3.7	1435	1025.91	23	2.16518
F59B1.9	1718	1308.91	2	0.147569
T04C12.6.1	1264	854.907	0	0
T04C12.6.2	1366	956.907	1132.56	114.305
T04C12.6.3	1346	936.907	7227.04	744.967
T04C12.6.4	1277	867.907	18.4085	2.04842
T04C12.5.1	1321	911.907	5281.71	559.368
T04C12.5.2	1335	925.907	1848.51	192.809
T04C12.4.1	1480	1070.91	13552.4	1222.18
T04C12.4.2	1564	1154.91	4764.36	398.41
T04C12.4.3	1559	1149.91	174.096	14.6218
M03F4.2a	1672	1262.91	41586.3	3180.18
M03F4.2b.1	1599	1189.91	0.00088238	7.1617e-05
M03F4.2b.2	1603	1193.91	3.81292e-07	3.08433e-08
M03F4.2b.3	1606	1196.91	34698.5	2799.78
M03F4.2b.4	1596	1186.91	0.00491803	0.000400173
M03F4.2b.5	1541	1131.91	15854.9	1352.78
M03F4.2b.6	1576	1166.91	0.00985457	0.000815595
M03F4.2c	1633	1223.91	27.7138	2.18686
T25C8.2.1	1343	933.907	234.173	24.2162
T25C8.2.2	1344	934.907	3527.33	364.377
F17C8.1	4068	3658.91	288	7.60176
C10F3.3	3343	2933.91	5	0.164588
C44F1.5	4064	3654.91	141	3.72577
T01C2.1	3269	2859.91	53	1.78977
F39C12.2a	2213	1803.91	0	0
F39C12.2b	2525	2115.91	66	3.01246
F39C12.2c	2428	2018.91	0	0
F39C12.2d	2049	1639.91	0	0
F39C12.2e	2611	2201.91	0	0
