target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1377.91	363	26.63
F27C8.1	1940	1530.91	43	2.83925
F07C3.7	1728	1318.91	166	12.7227
F52H2.2	1739	1329.91	83	6.30872
T13A10.10a	1734	1324.91	129	9.84213
T13A10.10b	1598	1188.91	0	0
C55C2.5a	1840	1430.91	48.1859	3.40403
C55C2.5b	1606	1196.91	0	0
C55C2.5c	1671	1261.91	5.81411	0.465737
C55C2.5d	1618	1208.91	0	0
T11F9.4a	1765	1355.91	3.62033e-08	2.699e-09
T11F9.4b.1	1684	1274.91	89.2547	7.0768
T11F9.4b.2	1784	1374.91	68.7453	5.05423
F54D12.3	1503	1093.91	14	1.2937
F28F9.4	1452	1042.91	1	0.0969258
Y53H1C.1a	2022	1612.91	106.932	6.7017
Y53H1C.1b	1958	1548.91	0	0
C50F2.9	258	95.7506	0	0
C50F2.10	414	150.961	0	0
F54B8.5	270	99.5859	0	0
Y38H6C.22	381	137.955	0	0
T22H6.5	484	182.077	46	25.5381
T22H6.7	646	277.613	119	43.3303
M79.1a	4081	3671.91	53.2955	1.46718
M79.1b	4012	3602.91	84.1541	2.36106
M79.1c	3997	3587.91	0.550334	0.0155049
C24F3.5a	4715	4305.91	279.999	6.5732
C24F3.5b	4726	4316.91	0.00060124	1.40786e-05
F12B6.1a	6670	6260.91	56.4046	0.910671
F12B6.1b	6559	6149.91	136.595	2.24519
Y39D8C.1	5545	5135.91	531	10.4511
Y53C10A.9	4724	4314.91	142	3.32661
AC3.3	1403	993.907	119.079	12.1109
F19G12.7	1719	1309.91	1	0.0771693
F31A3.1	729	340.557	0	0
Y5H2A.3	1020	610.907	1	0.165466
Y105C5A.4	1008	598.907	0	0
C03A7.7	1174	764.907	12.0812	1.59656
C03A7.8	1317	907.907	61.6463	6.86358
C03A7.14	1525	1115.91	159.849	14.48
R09F10.2	1137	727.907	6.21581	0.86319
F35A5.3	1271	861.907	109	12.7835
T01D1.6	1273	863.907	58	6.7865
W09B12.1.1	1984	1574.91	0	0
W09B12.1.2	2525	2115.91	63	3.00974
Y44E3A.2	1995	1585.91	6	0.382436
Y48B6A.8	2168	1758.91	9	0.517231
Y48B6A.7	1930	1520.91	6	0.39878
C42D8.5a	3282	2872.91	71.7393	2.52418
C42D8.5b	1560	1150.91	49.2607	4.32659
ZK455.1	3072	2662.91	3019	114.602
F54H12.1a	2709	2299.91	215.422	9.46815
F54H12.1b	2365	1955.91	748.838	38.7012
F54H12.1c.1	2500	2090.91	489.258	23.6531
F54H12.1c.2	2562	2152.91	125.482	5.8917
K11G12.2	1888	1478.91	14	0.956912
K11G12.7	1660	1250.91	4	0.323236
K03F8.2	1800	1390.91	1	0.0726753
ZK973.5	1666	1256.91	5	0.402116
T09A5.3	1692	1282.91	11	0.866727
ZC504.2	1758	1348.91	38	2.84765
C40C9.2	1909	1499.91	7	0.471757
R02E12.8	1680	1270.91	5	0.397687
D2092.3	1445	1035.91	20	1.95161
R01E6.4	1926	1516.91	33	2.19907
T05C12.2	1595	1185.91	4	0.340953
F25G6.4	1506	1096.91	53	4.88417
F25G6.3a	1797	1387.91	18.676	1.36021
F25G6.3b	2176	1766.91	9.32405	0.533428
F53E10.2a	1359	949.907	0	0
F53E10.2b	1616	1206.91	4	0.33502
F28F8.1	1617	1207.91	50	4.18429
C31H5.3a	1858	1448.91	6.6185e-07	4.61747e-08
C31H5.3b	1841	1431.91	4	0.282377
R06A4.10a	1702	1292.91	0.000581429	4.54584e-05
